#D_ACCELX,D_ACCELY,D_ACCELZ,TRUEX,TRUEY,TRUEZ
-0.02,0.94,0,0,1,0
-0.02,0.94,0,0,1,0
-0.02,0.94,0,0,1,0
-0.02,0.94,0,0,1,0
-0.02,0.94,0,0,1,0
-0.02,0.94,0,0,1,0
-0.02,0.94,0,0,1,0
-0.02,0.94,0,0,1,0
-0.02,0.94,0,0,1,0
-0.02,0.94,0,0,1,0
-0.02,0.94,0,0,1,0
-0.02,0.94,0,0,1,0
-0.02,0.94,0,0,1,0
-0.02,0.94,0,0,1,0
-0.02,0.94,0,0,1,0
-0.02,0.94,0,0,1,0
-0.02,0.94,0,0,1,0
-0.02,0.94,0,0,1,0
-0.02,0.94,0,0,1,0
-0.02,0.94,0,0,1,0
-0.02,0.94,0,0,1,0
-0.02,0.94,0,0,1,0
-0.02,0.94,0,0,1,0
-0.02,0.94,0,0,1,0
-0.02,0.94,0,0,1,0
-0.02,0.94,0,0,1,0
-0.02,0.94,0,0,1,0
-0.02,0.94,0,0,1,0
-0.02,0.94,0,0,1,0
-0.02,0.94,0,0,1,0
-0.02,0.94,0,0,1,0
-0.02,0.94,0,0,1,0
-0.02,0.94,0,0,1,0
-0.02,0.94,0,0,1,0
-0.02,0.94,0,0,1,0
-0.02,0.94,0,0,1,0
-0.02,0.94,0,0,1,0
-0.02,0.94,0,0,1,0
-0.02,0.94,0,0,1,0
-0.02,0.94,0,0,1,0
-0.02,0.94,0,0,1,0
-0.02,0.94,0,0,1,0
-0.02,0.94,0,0,1,0
-0.02,0.94,0,0,1,0
-0.02,0.94,0,0,1,0
-0.02,0.94,0,0,1,0
-0.02,0.94,0,0,1,0
-0.02,0.94,0,0,1,0
-0.02,0.94,0,0,1,0
-0.02,0.94,0,0,1,0
-0.02,0.94,0,0,1,0
-0.02,0.94,0,0,1,0
-0.02,0.94,0,0,1,0
-0.02,0.94,0,0,1,0
-0.02,0.94,0,0,1,0
-0.02,0.94,0,0,1,0
-0.02,0.94,0,0,1,0
-0.02,0.94,0,0,1,0
-0.02,0.94,0,0,1,0
-0.02,0.94,0,0,1,0
-0.02,0.94,0,0,1,0
0.02,0.98,-0.26,0,1,0
-0.98,0.08,-0.28,-1,0,0
-0.94,0.06,0.08,-1,0,0
-1.01,0.02,0.07,-1,0,0
-0.94,0.02,0.07,-1,0,0
-0.98,0.06,0.06,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
